Ticker,Adj Close,Close,High,Low,Open,Volume
KMB,97.91000366210938,97.91000366210938,99.20999908447266,97.76000213623047,98.43000030517578,1063288
KMI,33.69499969482422,33.69499969482422,33.70500183105469,32.5,32.790000915527344,2451146
KO,75.63500213623047,75.63500213623047,76.44999694824219,75.52500153,76,2727357
KR,74.30999755859375,74.30999755859375,75.08000183105469,73.54000091552734,73.54000091552734,1482525
KVUE,17.37999916,17.37999916,17.575000762939453,17.360000610351562,17.540000915527344,4985257
L,105.44499969482422,105.44499969482422,106.6500015258789,105.12999725341797,106.1500015258789,84604
LDOS,166.1750030517578,166.1750030517578,167.0800018310547,165,165.92999267578125,149694
LEN,93.01999664,93.01999664,94.29000091552734,92.93000030517578,94,612060
LH,263.5150146484375,263.5150146484375,267.5,263.4750061035156,264.67999267578125,93531
LHX,361.32000732421875,361.32000732421875,364.6300048828125,358.26959228515625,364.3299865722656,272032
LII,469.8500061035156,469.8500061035156,476.5249938964844,467.9800109863281,471.2600098,69015
LIN,485.94000244140625,485.94000244140625,488.8599853515625,483.5,488.67999267578125,792134
LLY,917.5253295898438,917.5253295898438,924.5300293,911,914,630923
LMT,629.8599853515625,629.8599853515625,640,623.75,639.0599975585938,444567
LNT,71.73000336,71.73000336,72.22499847,71.54000091552734,71.77999877929688,300282
LOW,228.9700927734375,228.9700927734375,230.77000427246094,227.52000427246094,230.4600067138672,488360
LRCX,228.97000122070312,228.97000122070312,229.3000030517578,215,218.1699981689453,2820713
LULU,163.8000030517578,163.8000030517578,167.6999969482422,161.3249969482422,163.28500366210938,1069541
LUV,39.994998931884766,39.994998931884766,40.314998626708984,39.349998474121094,39.41999816894531,1429270
LVS,53.88999938964844,53.88999938964844,54.04499816894531,53.24100112915039,53.439998626708984,509973
LW,40.849998474121094,40.849998474121094,41.630001068115234,40.61000061035156,41.119998931884766,374586
LYB,73.95999908447266,73.95999908447266,77.36000061035156,73.83000183105469,76.38999938964844,2364344
LYV,155.57000732421875,155.57000732421875,156.15499877929688,154.3000030517578,155.5399932861328,269889
MA,490.4200134277344,490.4200134277344,497.0799865722656,489.1199951171875,490.5199890136719,784719
MAA,125.7750015258789,125.7750015258789,126.18000030517578,125.30500030517578,125.44999694824219,63460
MAR,323.55999755859375,323.55999755859375,326.05999755859375,320.3500061035156,323.5,303251
MAS,58.74000168,58.74000168,59.560001373291016,58.650001525878906,59.220001220703125,444017
MCD,312.8599853515625,312.8599853515625,316.6700134277344,312.1449890136719,315.9899902,538731
MCHP,63.16999816894531,63.16999816894531,63.81999969482422,62.529998779296875,63.59000015258789,2192285
